,Movie_ID,Rev_ID,Sen_ID,Sentence
9492,tt0377818,3275,15,"They both star the original cast, and are family friendly!"
9493,tt0377818,3275,16,Don't waste your time on a movie that isn't worth the CD it's written on!
9494,tt0377818,3276,1,"The 1980s TV show, updated with fresh female flesh, and raunchy language."
9495,tt0377818,3276,2,"""The Dukes of Hazzard"" passed me by; it was not repeated whenever I was in front of the television in either New York or California; or, I probably would have watched."
9496,tt0377818,3276,3,"Still, from somewhere like the clips accompanying this film's updated 2005 release, I knew it was about a fast, orange Dodge Charger and, the ""General Lee"" is still good to go."
9497,tt0377818,3276,4,Hunky cousins Seann William Scott and Johnny Knoxville as Bo and Luke Duke are the New Riders of the Orange Sage.
9498,tt0377818,3276,5,"Beautiful Jessica Simpson as Daisy fills her skimpy short well but, even her arousing pink bikini can't beat off the competition from a dormitory full of bouncing, topless coeds."
9499,tt0377818,3276,6,"The too stupid plot involves a graying Burt Reynolds as ""Boss"" Hogg threatening to turn Hazzard County into a strip mine."
9500,tt0377818,3276,7,"The Dukes of Hazzard 7/27/05 Jay Chandrasekhar ~ Seann William Scott, Johnny Knoxville, Jessica Simpson, Burt Reynolds"
9501,tt0377818,3277,1,If you ever watched the Dukes of Hazard you know that you never had to worry about drugs or cussing or crude behavior being seen by young children.
9502,tt0377818,3277,2,If you've seen the movie you know that is no longer the case!
9503,tt0377818,3277,3,This movie was HORRIBLE!
9504,tt0377818,3277,4,Main characters doing drugs and thinking it is funny and cool is certainly not what I call entertainment.
9505,tt0377818,3277,5,They took a wonderful show and just turned it into trash.
9506,tt0377818,3277,6,Daisy who was a little flirtatious in the original show now looks and acts like she belongs on the street corner getting paid for her services.
9507,tt0377818,3277,7,"I was so excited about seeing this movie before it came out, 15 minutes into the movie I was ready to leave."
9508,tt0377818,3277,8,I stayed thinking it had to get better but instead it got worse by the minute.
9509,tt0377818,3277,9,I wish I had never seen this movie.
9510,tt0377818,3277,10,It trashed a good show and left nothing but horrible taste in my mouth when I left.
9511,tt0377818,3277,11,"Do yourself a favor, go see something worth your money, cause it's not only a waste of money but a waste of 2 hours of your life you will never get back!"
9512,tt0377818,3278,1,"I have to say many people have argued that some of us need to get with the times cause the new ""Dukes"" movie is a modernized version."
9513,tt0377818,3278,2,OH PLEASE.
9514,tt0377818,3278,3,If this is what you consider modernized then Hollywood can keep it.
9515,tt0377818,3278,4,"Many people on the MSN site have also said thatand I quote""You old fogies need to get over it and except it as is."""
9516,tt0377818,3278,5,"Well let me tell you something, I am 24 so I am a long way from being and OLD FOGIE, and I won't get over it, it was a DISGRACE TO ALL THAT IS HAZZARD COUNTY."
9517,tt0377818,3278,6,"The only thing right in the movie title was ""HAZZARD."""
9518,tt0377818,3278,7,"Was all the profanity, smoking, and drinking really necessary."
9519,tt0377818,3278,8,The cast was terrible.
9520,tt0377818,3278,9,Jessica has been on several morning shows to discuss the movie and frankly I believe it has all gone to her head.
9521,tt0377818,3278,10,"She is in NO way a Daisy Duke, a fluke maybe, but definitely no Duke."
9522,tt0377818,3278,11,"I love Sean Williams Scott, but not as Bo."
9523,tt0377818,3278,12,"They should have included the original cast as at least cameos, but even Hollywood knew they wouldn't approve of the script."
9524,tt0377818,3278,13,I mean come on people even todays actors and actresses are voicing a negative opinion so why are some of you giving positive remarks.
9525,tt0377818,3279,1,Oh Geez...
9526,tt0377818,3279,2,There are so many other films I want to see out there...
9527,tt0377818,3279,3,I got stuck with my nephew for the weekend and this is what he wanted Yeah...
9528,tt0377818,3279,4,"I used to watch this show when I was in college...it was mindless, kinda fun, and somewhat action oriented."
9529,tt0377818,3279,5,The show had a good heart tho...and the characters were cute; no one ever got killed or even hurt badly... it was like a cartoon come to life.
9530,tt0377818,3279,6,Cut to 2005...
9531,tt0377818,3279,7,What happened.
9532,tt0377818,3279,8,This one doesn't work.
9533,tt0377818,3279,9,"As others have said, there simply isn't a cohesive story and the performances are weird...almost annoying definitely not faithful to the original characters...the whole thing is a like a Mad TV skit and it lasts over 100 minutes!"
9534,tt0377818,3279,10,This was one of the few times I've been EMBARRASSED watching a film.
9535,tt0377818,3279,11,What were they thinking.
9536,tt0377818,3279,12,"As best I can tell, must've been for the product marketing, toys, etc."
9537,tt0377818,3279,13,"All I can say is, let this one die a quick death."
9538,tt0377818,3279,14,It makes the original Dukes of Hazzard seem like Masterpiece Theater...
9539,tt0377818,3279,15,I think the only remake left to do from TV is Gilligan's Island...
9540,tt0377818,3279,16,Good Luck!
9541,tt0377818,3280,1,i wont go and give them my 10 bucks i went and bought the fourth season of the original and the best.
9542,tt0377818,3280,2,At least my kids enjoy it and can watch it without me worrying about what they are seeing.
9543,tt0377818,3280,3,I have a teenager and she thinks the previews are ridiculous and would rather watch the original.
9544,tt0377818,3280,4,And she thinks Jessica Simpson is a horrible daisy in fact she thinks she looks more like a slut than daisy duke.
9545,tt0377818,3280,5,Those shorts she might as well not be wearing anything at all.
9546,tt0377818,3280,6,And since when is American Pie have anything to do with the Dukes SHAME ON them for putting that nasty line in there about having sex with a car.
9547,tt0377818,3280,7,That in itself should have gotten the movie a R rating.
9548,tt0377818,3280,8,The only good thing that might come out of this is a reunion movie with the originals.
9549,tt0377818,3280,9,Lets all hope.
9550,tt0377818,3280,10,So the people out there that went and seen the movie will see how it should have looked
9551,tt0377818,3281,1,I had suspicions the movie was going to be bad.
9552,tt0377818,3281,2,I'm a Duke's fan from way back.
9553,tt0377818,3281,3,Have three years of the TV series on DVD.
9554,tt0377818,3281,4,Well I was right.
9555,tt0377818,3281,5,Took the family to see it.
9556,tt0377818,3281,6,I really wanted to see the General jump again and some of the chase jump scenes were good.
9557,tt0377818,3281,7,"But to sum it up, the movie was a dumbed down tarted up version of the TV show."
9558,tt0377818,3281,8,Jessica Simpson was pathetic.
9559,tt0377818,3281,9,"While I can honestly say that the original Daisy's outfits were just as revealing, Jessica Simpson's interpretation of Daisy was simply awful."
9560,tt0377818,3281,10,Sorrel Booke and Denver Pyle must be rolling in their graves as well.
9561,tt0377818,3281,11,Don't waste your money.
9562,tt0377818,3281,12,If you are an old tried and true Dukes fan like me and my three kids are you will be very disappointed.
9563,tt0377818,3282,1,The Dukes of Hazzard will academy awards!!
9564,tt0377818,3282,2,Best actor and actress 4 the persons who can say with a straight face that this was a great movie.
9565,tt0377818,3282,3,"This ""movie"" was a torture to watch."
9566,tt0377818,3282,4,So sad how an weekly half hour entertainment was destroyed by these amateurs.
9567,tt0377818,3282,5,The only good thing about this crap was the car!
9568,tt0377818,3282,6,I remember when Daisy was a real threat to look 4ward 2.
9569,tt0377818,3282,7,Who's the moron that decided that Jessica Simpson is hot.!
9570,tt0377818,3282,8,We know she can't act but come on.
9571,tt0377818,3282,9,In the TV show Daisy was a fox and brunette.
9572,tt0377818,3282,10,"All members who contributed in these waste of time please please please don't even think about makin a sequel, a prequel or anything that's got 2 do with a former TV show."
9573,tt0377818,3282,11,"I gave a empty DVD so this ""movie"" could be burned 4 me."
9574,tt0377818,3282,12,I sat trough it and i want my money back!
9575,tt0377818,3283,1,"OK we all love the daisy dukes, but what is up with this cast."
9576,tt0377818,3283,2,"Lets start, Jessica Simpson as Daisy, there is not one thing country about this girl and Daisy was not ditzy!"
9577,tt0377818,3283,3,Uncle Jesse was probably the closest one to resemble the original.
9578,tt0377818,3283,4,"No offense to Burt, but I never noticed Boss HOg being so tall."
9579,tt0377818,3283,5,That was part of the humor of Boss Hog was his size.
9580,tt0377818,3283,6,Did they even try someone like Danny Devito.!.
9581,tt0377818,3283,7,"OK , now get this they cast Jessica Simpson did anyone take a look at her husband."
9582,tt0377818,3283,8,He matches Luke Duke to a tee!!!!!!
9583,tt0377818,3283,9,Cleary these producers did not look at the appearance of the old cast members.
9584,tt0377818,3283,10,The screen t's were never present on the dukes!!
9585,tt0377818,3283,11,This made the movie a turn off from the beginning.
9586,tt0377818,3283,12,I give this a HUGE thumbs down.
9587,tt0377818,3284,1,Have I seen a worse movie.
9588,tt0377818,3284,2,"Perhaps only ""Manos: The Hands of Fate"" dragged more than ""Dukes""."
9589,tt0377818,3284,3,I had more fun poking at the gigantic plot holes than the movie gave me at any point.
9590,tt0377818,3284,4,Let's touch on a few...
9591,tt0377818,3284,5,There was a noticeable script death and rebirth when Sheev is talking to the Dukes and they don't respond.
9592,tt0377818,3284,6,"He shrugs and moves on, since neither the Knoxville or Scott know what he's talking about nor do we."
9593,tt0377818,3284,7,It was like the engine died and was restarted.
9594,tt0377818,3284,8,The few times the General Lee flew through the air weren't even that exciting.
9595,tt0377818,3284,9,Nothing I haven't seen on the TV Series.
9596,tt0377818,3284,10,Very little chemistry between Knoxville and Scott.
9597,tt0377818,3284,11,The best part was when Bo is upset at Luke for stealing the girl he liked.
9598,tt0377818,3284,12,The only reason this works is that the script actually forshadowed it although roughly.
9599,tt0377818,3284,13,The rest of the time it seems distant and forced.
9600,tt0377818,3284,14,"Seann William Scott's awful, horrendous accent or lack thereof."
9601,tt0377818,3284,15,I hated Willie Nelson's performance.
9602,tt0377818,3284,16,Were bad jokes supposed to be endearing.
9603,tt0377818,3284,17,I wanted him to disappear.
9604,tt0377818,3284,18,Jessica Simpson comes across splendidly on the big screen.
9605,tt0377818,3284,19,She actually felt like one of the better actors in the film.
9606,tt0377818,3284,20,That's telling you how horrible this movie is.
9607,tt0377818,3284,21,She's a goddess.
9608,tt0377818,3284,22,"During the climax of the film, I was rooting for Boss Hogg and the bad guys to flatten all of Hazzard County, starting with Willie Nelson and his accomplices."
9609,tt0377818,3284,23,A nuclear bomb would have sufficed.
9610,tt0377818,3284,24,"This is not meant to be a coherent dismantling of the film, but a release of frustration at the abysmal writing and execution of what could have been a truly heartwarming film."
9611,tt0377818,3284,25,If only we could erase and start over...
9612,tt0377818,3285,1,"When a movie like ""The Dukes of Hazzard"" brings in over $75 million it makes some incredibly sad statements about the condition of our own society."
9613,tt0377818,3285,2,Either we are collectively too stupid to stay away from trash like this or maybe I'm just not realizing how many people this kind of no effort trash will appeal to.
9614,tt0377818,3285,3,Hollywood has had no incentive to make good movies since if it puts out trash then people will see it anyways since there is nothing else on screen.
9615,tt0377818,3285,4,This is that.
9616,tt0377818,3285,5,I walked out despite getting a free movie pass.
9617,tt0377818,3285,6,The dialogue could not be dumber.
9618,tt0377818,3285,7,The stunts could not be more over the top and outrageous.
9619,tt0377818,3285,8,"Perhaps this ""bigger that big"" image appeals to Texans but it didn't appeal to me nor anyone else in the theater."
9620,tt0377818,3285,9,"None of the ""big names"" were in this career ending flick, except for Burt Reynolds, which says all you need to hear."
9621,tt0377818,3285,10,Jessica Simpson don't make me laugh.
9622,tt0377818,3285,11,"I wouldn't even recommend this film for video, even if you were desperate."
9623,tt0377818,3285,12,This was all about fooling the public to make enough money after opening day to equal or do better than it cost through marketing.
9624,tt0377818,3285,13,They did despite the public being forewarned.
9625,tt0377818,3285,14,Stupidity abound.
9626,tt0377818,3286,1,I don't understand why making remakes has become the trend.
9627,tt0377818,3286,2,"Every remake I have ever seen is awful, and this is no exception."
9628,tt0377818,3286,3,"If any of you have seen the quote from Ben Jones, that it is a ""sleazy"" piece of trash, he is quite right."
9629,tt0377818,3286,4,"Why they would take a wonderful television show, which I loved, have never missed an episode, and own seasons 1 4 on DVD, and ruin it, I'll never know."
9630,tt0377818,3286,5,"The television show was a family show, and although Daisy has the body, it was really flaunted, or even addressed in the show, save the outfits."
9631,tt0377818,3286,6,"A family show has been turned in to a dirty piece of garbage, and I wouldn't recommend anyone go see it."
9632,tt0377818,3286,7,"Another thing I didn't like was that John Schneider and Tom Wopat are excellent actors along with the rest of the original cast, and they are also extremely cute."
9633,tt0377818,3286,8,The new Bo and Luke are not even a little cute.
9634,tt0377818,3286,9,That was one of the drawers for the show.
9635,tt0377818,3286,10,The casting is terrible.
9636,tt0377818,3286,11,They could have at least gotten a brunette for Daisy.
9637,tt0377818,3286,12,"I don't think Burt Reynolds is a qualified Boss Hogg, either."
9638,tt0377818,3286,13,Every other role he has ever played is totally opposite this role.
9639,tt0377818,3286,14,"The only role they cast halfway decent is Willie Nelson as Uncle Jesse, but still it is no comparison."
9640,tt0377818,3286,15,"Denver Pyle is an actor all his own, and that made him perfect for the role."
9641,tt0377818,3286,16,"I think that the casting is awful, the story is awful, and all in all ruined a wonderful show and turned it into a dirty, terrible movie."
9642,tt0377818,3286,17,I wouldn't recommend anyone go see it.
9643,tt0377818,3286,18,"I only saw it out of curiosity, plus there was a free ticket in season 4 DVD."
9644,tt0377818,3286,19,"I would never have paid to see this movie, but it was free."
9645,tt0377818,3286,20,DON'T PAY TO SEE THIS MOVIE.
9646,tt0377818,3287,1,"If this movie should be renamed, it should be ""The Jackasses of Hazzard."""
9647,tt0377818,3287,2,"To sum it up, this movie is nothing but 88 minutes of two immature country punks joyriding the famed 1968 Dodge Charger around town and in the country, chasing the girls and eluding the law."
9648,tt0377818,3287,3,"I have been a fan of the ""Dukes"" and what tarnishes the movie is the characters are out of key."
9649,tt0377818,3287,4,"The overindulgence of profanity, sexual references, and drug use, has made the good name of the ""Dukes"" into trailer trash."
9650,tt0377818,3287,5,"Side from comparing it to the television show, the acting was horrible."
9651,tt0377818,3287,6,The only actor that got it right was the famed 1969 Dodge Charger named General Lee.
9652,tt0377818,3287,7,The others have exaggerated the character's role which tarnished the movie.
9653,tt0377818,3287,8,"The ""Dukes"" have been another casualty of the 21 st century Hollywood television to big screen transition tragedy."
9654,tt0377818,3287,9,Skip this movie and just buy the television series on DVD.My grade: F
9655,tt0377818,3288,1,"Hollywood now has officially gone too far and I really hope that this travesty of a motion picture creates a genuine backlash against their crap machines, in spite of the good box office returns."
9656,tt0377818,3288,2,"If you are an industry person reading our comments looking for hints on what to do next, STOP."
9657,tt0377818,3288,3,"Stop making our TV shows into these repellent, stupid, money grubbing waste of time movies that suck."
9658,tt0377818,3288,4,"By doing so you are proving one thing: Hollywood is out of ideas, and going to see the movies they churn out only perpetuates the cycle of disgust."
9659,tt0377818,3288,5,What's next You guys gonna go & ruin The Bionic Man..
9660,tt0377818,3288,6,"The film is just plain wrong, and manages to get the most stupid, simple fact of the show totally incorrect by forgetting or ignoring that Tom Wopat & John Schneider's Bo & Luke Duke were REFORMED moonshiners."
9661,tt0377818,3288,7,"They had been busted, learned their lesson, gone straight, and were there to help people and be good neighbors who just happened to shoot dynamite tipped arrows from hunting bows & drive like Steve McQueen."
9662,tt0377818,3288,8,"Denver Pyle's Uncle Jessie was also the moral center of the family, always insisting that the Boys do good, even at their own expense or embarrassment while he made sandwiches and coffee for when the chores were done."
9663,tt0377818,3288,9,They always did the right thing and had a sort of earnest naiveté about them that was quite appealing.
9664,tt0377818,3288,10,"We wanted to be more like them than we were, sorta."
9665,tt0377818,3288,11,"My favorite gimmick from the show was how they always buckled their seat belts before roaring off, which was apparently too moral for this film."
9666,tt0377818,3288,12,"By transforming the Duke family into a pack of leering, wisecracking, criminally minded, redneck baiting, misogynistic losers the movie has no moral standpoint, where the show was all about how honest or incorruptible the Dukes were Are the Duke boys in this movie supposed to come off as good guys."
9667,tt0377818,3288,13,I wanted to punch them both in the nose.
9668,tt0377818,3288,14,"They seem to have a lot of free time on their hands that could be spent doing chores back at the farm and end up pursuing less than noble ends, if not acting like a pair of 14 year old boys who haven't grown up."
9669,tt0377818,3288,15,"There should be no marijuana use, no gawking at buxom, nubile coeds & their breasts, no shenanigans involving the Brothers in da Hood."
9670,tt0377818,3288,16,All of it looks like the work of a marketing consultant who took a poll at the mall of what 14 year old boys like to see in movies.
9671,tt0377818,3288,17,"The problem being that 14 year old boys cannot possibly remember the show, IMHO shouldn't be seeing this movie either, and the parents who might feel nostalgia for the show will be disgusted by what the writers, director & producers did to our collective memories just to part us from our money, which is exactly how I feel."
9672,tt0377818,3288,18,What were they thinking...
9673,tt0377818,3288,19,And boy did they EVER get Daisy wrong.
9674,tt0377818,3288,20,"Jessica Simpson all dolled up like a Pamela Anderson mall slut may be the only reason for anyone to see this disgrace, but you can service your needs just fine downloading some promotional stills of her, printing them up & pinning them to the wall in a restroom."
9675,tt0377818,3288,21,"She is hardly in the film at all which is the movie's only saving grace, and the ten minutes or so they used her was STILL excessive."
9676,tt0377818,3288,22,"Catherine Bach's Daisy may have had the same kind of shorts, and long legs that make people feel funny just looking at her, but the Daisy she played was a PERSON."
9677,tt0377818,3288,23,The pratfalls she elicited by simply being who she was had an almost natural ring to it.
9678,tt0377818,3288,24,She remains one of the most outrageously sexy pop culture icons ever created but there was somebody at home.
9679,tt0377818,3288,25,"And most importantly she was a sweet, caring person who couldn't help it if the guys went Ga Ga over her."
9680,tt0377818,3288,26,"By contrast, Jessica Simpson appears phony, contrived, made up, costumed, posed, aloof, bored, out of place, and I don't think she even looks that great in the outfit."
9681,tt0377818,3288,27,"She doesn't look like a person but a plot device, conjured up during a deal with someone representing her agent."
9682,tt0377818,3288,28,Ms.
9683,tt0377818,3288,29,Simpson would be well advised to fire that person immediately and pretend like the whole thing never even happened.
9684,tt0377818,3288,30,"Whatever the joke was, she isn't in on it and is disgracefully exploited for T&A."
9685,tt0377818,3288,31,"If that's all she wants from her career, executive produce the sequel if only to ensure yourself enough screen time at least, because this effort was just pathetic."
9686,tt0377818,3288,32,The bottom line is SKIP IT.
9687,tt0377818,3288,33,For the cost of two tickets and a Slurpee to go you can pick up one of Warner Bros. excellent box set collections of the original shows on DVD and the entire family can watch them together.
9688,tt0377818,3288,34,That was why it worked.
9689,tt0377818,3288,35,The only real purpose I can see in the film might be it's future use as an interrogation tool at Guantanamo Bay.
9690,tt0377818,3288,36,"Twenty minutes of this & they'll be singing a choir.1/10, and I mean it."
9691,tt0377818,3288,37,"And STAY THE HELL AWAY FROM THE BIONIC MAN, you schnooks."
9692,tt0377818,3289,1,"I'll tell you what happened, some people with money thought it would be nice to ruin one of the best shows that was on TV."
9693,tt0377818,3289,2,Did we really need a big screen re make.
9694,tt0377818,3289,3,Did they ask the fans.
9695,tt0377818,3289,4,"I wonder how all the fans would feel if they did a remake of ""Rocky Horror Picture Show"" with actors like Ashton Krutcher, Steve Martin, Britney Spears, and Kiefer Southerland, took out all the music, and made it a drama."
9696,tt0377818,3289,5,Do you think they would like that!
9697,tt0377818,3289,6,This movie does not have the same feel to it that the original had.
9698,tt0377818,3289,7,"Sure the original was a bit corny at times, but Bo and Luke were always nice, they got into trouble because they were always set up to get into trouble, and their main objective was to help people that passed through town."
9699,tt0377818,3289,8,"None of that mattered to the people that made this film, they might have never even seen the original show all the way through."
9700,tt0377818,3289,9,"My big question is, what will they ruin next."
9701,tt0377818,3290,1,This movie sucked !
9702,tt0377818,3290,2,"They took something from my childhood ,and raped it in an outhouse!"
9703,tt0377818,3290,3,"This movie was so bad I wanted to go home and hold my ""Dukes"" dvds and cry in a corner."
9704,tt0377818,3290,4,The cast was terrible !
9705,tt0377818,3290,5,"It wasn't ""The Dukes"", it was Stiffler and Jackass driving a car."
9706,tt0377818,3290,6,When was Boss Hogg evil.
9707,tt0377818,3290,7,When was Rosco a tough guy.
9708,tt0377818,3290,8,They never were !
9709,tt0377818,3290,9,Boss Hogg was greedy and Rosco was an idiot.
9710,tt0377818,3290,10,When did Jesse smoke pot.
9711,tt0377818,3290,11,He never did !
9712,tt0377818,3290,12,"Now don't get me wrong,I'm very liberal and there's nothing wrong with a little chiba, but it had no place in this movie!"
9713,tt0377818,3290,13,The only thing good about this movie was the trailers before the movie and the end credits.
9714,tt0377818,3290,14,It was a waste of money time and air.
9715,tt0377818,3290,15,Avoid at all costs!!!!!!!!
9716,tt0377818,3291,1,"First let me say that I am not a Dukes fan, but after this movie the series looked like Law and Order."
9717,tt0377818,3291,2,The worst thing was the casting of Roscoe and Boss Hogg.
9718,tt0377818,3291,3,"Burt Reynolds is not Boss Hogg, and even worse was M.C."
9719,tt0377818,3291,4,"Gainey as Roscoe, If they ever watched the show Roscoe was not a hard ass cop."
9720,tt0377818,3291,5,He was more a Barney Fife than the role he played in this movie.
9721,tt0377818,3291,6,"The movie is loaded with the usual errors, cars getting torn up, and continues like nothing happened."
9722,tt0377818,3291,7,"The worst example of this is when the the General gets together with Billy Prickett, and the General is ran into a dirt hill obviously slowing to a near stop, but goes on to win the race."
9723,tt0377818,3292,1,"For this review,a list of good points and bad points."
9724,tt0377818,3292,2,I'll start with the bad.
9725,tt0377818,3292,3,"Bad points:The casting choicesespecially Burt Reynolds as Boss Hogg,the acting of said badly chosen cast,the storyline,the idea of setting the film in the modern day,the direction,the editing,the soundtrack,and above all,the whole idea of making a feature film out of a television series that wasn't that great to start with,despite it's popularity."
9726,tt0377818,3292,4,Good points:Jessica Simpson in a red bikini............that's it!
9727,tt0377818,3292,5,One might make an analogy here.
9728,tt0377818,3292,6,"In the scene where Jessica Simpson as Daisy Duke struts her way up to Michael Weston as Enos,and asks the question,""Enos,where's Boss Hogg and Roscoe."",in his clouded judgment, tells her where they are."
9729,tt0377818,3292,7,"She might just as well have asked,""Enos,is this a good movie."",the red bikini would have clouded his judgment into saying yes,even though in his right mind he would have said,""No, not really."""
9730,tt0377818,3292,8,"As good as she looked in the bikini,she could have been stark naked,and even that would not have saved this horrible piece of film making."
9731,tt0377818,3292,9,Stay out of Hazzard!
9732,tt0377818,3293,1,What a snore fest.
9733,tt0377818,3293,2,"Of all the bits of nostalgia that Hollywood has decided to remake and update, this is by far one of the most pointless."
9734,tt0377818,3293,3,"This was a totally pointless show in the first place, and we REALLY don't need a 'modern' update."
9735,tt0377818,3293,4,"Never mind the bigotry and sexism inherent in the system from the beginning, so many advances have been made, socially, since the show ran that the entire point of the show if it ever had one has been lost."
9736,tt0377818,3293,5,"Also, what is the point of having a character named Boss Hogg if he's NOT overweight."
9737,tt0377818,3294,1,"In Hazzard County, Georgia, cousins Bo and Luke Duke Scott, Knoxville and their cousin Daisy Duke Jessica Simpson run moonshine made by their Uncle Jesse Willie Nelson while avoiding the local authority, Boss Hog Burt Reynolds."
9738,tt0377818,3294,2,Their problems with the Boss are only beginning as they learn he's been plotting to strip mine the town for valuable ores found below it.
9739,tt0377818,3294,3,"I have never seen the TV show and after watching the movie, I'm not going to start any time soon."
9740,tt0377818,3294,4,I like stupid comedies but this one didn't offer many laughs.
9741,tt0377818,3294,5,It was a pretty dull picture with the first hour being really hard to sit through.
9742,tt0377818,3294,6,The second part was a little better but this film was still a missed opportunity.
9743,tt0377818,3294,7,The film focused on Bo and Luke way too much.
9744,tt0377818,3294,8,The characters in general weren't very interesting and the actors portraying them didn't do a very good job.
9745,tt0377818,3294,9,The acting wasn't very good.
9746,tt0377818,3294,10,I wasn't expecting it to be good in the first place but none of the leads were very funny.
9747,tt0377818,3294,11,Seann William Scott and Johnny Knoxville both give below average performances.
9748,tt0377818,3294,12,The latter was pretty good as Stifler but he tries way too hard here.
9749,tt0377818,3294,13,The latter just seems to be looking for a paycheck and nothing else.
9750,tt0377818,3294,14,Jessica Simpson isn't known for her acting nor is she really known for her singing.
9751,tt0377818,3294,15,She's famous for having her own reality show and for saying really dumb things.
9752,tt0377818,3294,16,She is pretty but she's a weak actor.
9753,tt0377818,3294,17,It doesn't matter though because she doesn't really appear in the movie and the character she plays isn't complex or anything.
9754,tt0377818,3294,18,Willie Nelson also has a minor role and he doesn't do anything special.
9755,tt0377818,3294,19,The screenplay was written by John O'Brien and he made two films prior to the Dukes of Hazzard.
9756,tt0377818,3294,20,"The first one was Cradle to the Grave, which was okay."
9757,tt0377818,3294,21,The second one was Starsky and Hutch which was pretty funny.
9758,tt0377818,3294,22,He doesn't do a good job here though as the story is a mess.
9759,tt0377818,3294,23,He also forgot to add jokes and a few other things that would have made this film work better.
9760,tt0377818,3294,24,The movie is also pretty long for a comedy.
9761,tt0377818,3294,25,"Okay, 106 minutes isn't exactly long but it feels so much longer because there's very little humor in the first hour."
9762,tt0377818,3294,26,I think comedies should be kept short or else they have to find a lot of material to cover the entire running time.
9763,tt0377818,3294,27,The Dukes of Hazzard barely has enough funny gags to keep it going for thirty minutes let alone 106 minutes.
9764,tt0377818,3294,28,The car sequences were average and they don't save an already troubled film.
9765,tt0377818,3294,29,"In the end, Dukes of Hazzard may appeal to a few people but most people will probably find it dull and it's better if you just skip it."
9766,tt0377818,3294,30,Rating 4/10
9767,tt0377818,3295,1,...then you'd better not watch this movie.
9768,tt0377818,3295,2,They've completely ruined the premise of the show.
9769,tt0377818,3295,3,"In the movie the Duke boys are idiots, Daisy is trampy, Roscoe is sinister, Boss Hogg is capable, Uncle Jessie is a criminal...only Cooter and Flash are true to the original characters."
9770,tt0377818,3295,4,At least Enos is kinda close.
9771,tt0377818,3295,5,At one point they open the doors to get into the General Lee nuff said.
9772,tt0377818,3295,6,"The original show may not have been great TV, but it was entertaining and the characters made sense."
9773,tt0377818,3295,7,This movie is like Dumb & Dumber meets the Simple Life.
9774,tt0377818,3296,1,"Film makeovers of old TV shows seems to be the norm in Hollywood these days, but this disrespectful, toilet humor, do you kiss your mother with that mouth foul language, rip off is a blatant middle finger to all Dukes of Hazzard fans both north and south of the Mason Dixon Line."
9775,tt0377818,3296,2,From the opening sequence of Bo and Luke Duke making a moonshine run for Uncle Jesse no shine running in the show because it would put the boys back in jail as a parole violation to the closing sequence of Uncle Jesse smoking weed with the Governor of Georgia Uncle Jesse was the moral compass despite his previous moonshining ways this disappointing waste of film is an open faced insult.
9776,tt0377818,3296,3,I can't tell you how many parents I saw get up and remove their children from the theater within the first 15 minutes of the movie when they realized that they had been horribly deceived.
9777,tt0377818,3296,4,The Original Dukes of Hazzard was a family show with basic moral values.
9778,tt0377818,3296,5,"The Original Dukes of Hazzard was a kid safe, Hemi powered, show of fun that parents didn't have to worry about teaching their kids George Carlin's seven words."
9779,tt0377818,3296,6,I have read reviews stating that the show and the movie are nothing but racist.
9780,tt0377818,3296,7,Those commits might be correct about the movie.
9781,tt0377818,3296,8,Those commits are ABSOLUTELY incorrect about the show.
9782,tt0377818,3296,9,"The show, if anything, was about how to get along and be friends with ANYONE."
9783,tt0377818,3296,10,"Hollywood has finally come out in the open about their disdain for those of us, Yankee, Rebel, or otherwise, who still believe in honor, loyalty, trust, family, and doing the right thing even if it is not the popular thing."
9784,tt0377818,3296,11,"Hollywood has finally brought to light its belief that those of us in the heartland are stupid, uneducated, beer swilling, foul mouthed, trash that will buy any piece of garbage they are willing to sell."
9785,tt0377818,3296,12,Prove the Hollywood Elitist that they are wrong.
9786,tt0377818,3296,13,DO NOT GO SEE THIS MOVIE.
9787,tt0377818,3296,14,Boycott the sponsors.
9788,tt0377818,3296,15,Fill Warner Bros. email and snail mail boxes with complaints that we don't appreciate them destroying one of the greatest T.V. shows of all time.
9789,tt0377818,3296,16,"Save your money and buy the DVD's of the original show, but whatever you do DO NOT GO SEE THIS MOVIE"
9790,tt0377818,3297,1,Why take a show that millions of us watched and loved as children and make a complete joke of it.
9791,tt0377818,3297,2,They ask why Hollywood isn't making the money it used to.
9792,tt0377818,3297,3,Because they put out garbage and pay actors huge amounts of money to be garbage men and ask us to pay $10 to see their garbage.
9793,tt0377818,3297,4,"The TV show was what it was, good people in bad situations where the good IL' boys come out on top."
9794,tt0377818,3297,5,It wasn't Gone with the Wind but it was fun.
9795,tt0377818,3297,6,This movie is garbage!
9796,tt0377818,3297,7,Hollywood can't come up with anything original so they take something that was good and ruin it for some $$$$.
9797,tt0377818,3297,8,I only hope that this movie makes 10x's less than it cost to make.
9798,tt0377818,3297,9,The only one's to have any fun with this crap are the guys who got to drive the General Lee.
9799,tt0377818,3297,10,The audience is the victim.
9800,tt0377818,3297,11,"Don't see it, watch the reruns of the TV show instead."
9801,tt0377818,3297,12,They still hold up 20 years later.
9802,tt0377818,3298,1,"When I heard that the Dukes of Hazzard was going to be remade with current actors and a solid script, I was like, ""alright, I'll give it a chance, it's not going to be better than the first, but we'll see what happens."""
