"","no","Rev_ID","Sen_ID","Word","POS","aspect.category"
"4887","tt0039286",9362,2,"AGREEMENT","noun","no"
"4888","tt0039286",9362,2,"semitism","noun","no"
"4889","tt0039286",9362,2,"movie","noun","general"
"4890","tt0039286",9362,3,"words","noun","no"
"4891","tt0039286",9362,3,"topic","noun","no"
"4892","tt0039286",9362,3,"today","noun","no"
"4893","tt0039286",9362,3,"standards","noun","no"
"4894","tt0039286",9362,4,"Robert Ryan","noun","cast"
"4895","tt0039286",9362,4,"characters","noun","cast"
"4896","tt0039286",9362,4,"guy","noun","no"
"4897","tt0039286",9362,4,"death","noun","no"
"4898","tt0039286",9362,5,"Robert Mitchum","noun","cast"
"4899","tt0039286",9362,5,"investigator","noun","no"
"4900","tt0039286",9362,5,"bottom","noun","no"
"4901","tt0039286",9362,5,"crime","noun","no"
"4902","tt0039286",9362,6,"movie kudos","noun","general"
"4903","tt0039286",9362,6,"look","noun","no"
"4904","tt0039286",9362,6,"hate","noun","no"
"4905","tt0039286",9362,7,"ways","noun","no"
"4906","tt0039286",9362,7,"example","noun","no"
"4907","tt0039286",9362,7,"Film Noir","noun","general"
"4908","tt0039286",9362,7,"topic","noun","no"
"4909","tt0039286",9362,7,"gangsters","noun","no"
"4910","tt0039286",9362,7,"robbery","noun","no"
"4911","tt0039286",9363,1,"RKO Radio Pictures","noun","general"
"4912","tt0039286",9363,1,"classic","noun","no"
"4913","tt0039286",9363,1,"Picture Academy Award","noun","general"
"4914","tt0039286",9363,2,"acting","noun","cast"
"4915","tt0039286",9363,2,"script","noun","story"
"4916","tt0039286",9363,2,"continuity","noun","no"
"4917","tt0039286",9363,2,"et cetera","noun","no"
"4918","tt0039286",9363,2,"story","noun","story"
"4919","tt0039286",9363,2,"viewer","noun","no"
"4920","tt0039286",9363,2,"minutes","noun","no"
"4921","tt0039286",9363,3,"picture","noun","general"
"4922","tt0039286",9363,3,"petals","noun","no"
"4923","tt0039286",9363,3,"life story","noun","general"
"4924","tt0039286",9363,3,"murder victim","noun","no"
"4925","tt0039286",9363,3,"Jew","noun","no"
"4926","tt0039286",9363,3,"homosexual","noun","no"
"4927","tt0039286",9363,3,"viewers","noun","no"
"4928","tt0039286",9363,3,"victim","noun","no"
"4929","tt0039286",9363,3,"homosexual","noun","no"
"4930","tt0039286",9363,3,"disguises","noun","no"
"4931","tt0039286",9363,4,"details","noun","no"
"4932","tt0039286",9363,4,"fun","noun","no"
"4933","tt0039286",9363,5,"night movie house","noun","general"
"4934","tt0039286",9363,5,"Washington","noun","no"
"4935","tt0039286",9363,5,"DC","noun","no"
"4936","tt0039286",9363,5,"Robert Mitchum","noun","cast"
"4937","tt0039286",9363,5,"his pal","noun","no"
"4938","tt0039286",9363,5,"show","noun","no"
"4939","tt0039286",9363,6,"bars","noun","no"
"4940","tt0039286",9363,6,"GI","noun","no"
"4941","tt0039286",9363,6,"blonde","noun","no"
"4942","tt0039286",9363,8,"Robert Ryan","noun","cast"
"4943","tt0039286",9363,8,"murder scoop he","noun","no"
"4944","tt0039286",9363,8,"Daily News","noun","no"
"4945","tt0039286",9363,8,"Times Hearald","noun","no"
"4946","tt0039286",9363,8,"Star","noun","no"
"4947","tt0039286",9363,8,"nothing Washington Post","noun","no"
"4948","tt0039286",9363,9,"things","noun","no"
"4949","tt0039286",9363,9,"nothing","noun","no"
"4950","tt0039286",9363,9,"classic","noun","no"
"4951","tt0039286",9363,10,"film","noun","general"
"4952","tt0039286",9363,10,"lot","noun","no"
"4953","tt0039286",9363,10,"lack","noun","no"
"4954","tt0039286",9363,10,"score","noun","no"
"4955","tt0039286",9363,10,"credits","noun","no"
"4956","tt0039286",9363,11,"films","noun","general"
"4957","tt0039286",9363,12,"side","noun","no"
"4958","tt0039286",9363,12,"TMC introduction","noun","no"
"4959","tt0039286",9363,12,"blabs","noun","no"
"4960","tt0039286",9363,12,"public","noun","no"
"4961","tt0039286",9363,12,"blah","noun","no"
"4962","tt0039286",9363,12,"blah","noun","no"
"4963","tt0039286",9363,12,"blah","noun","no"
"4964","tt0039286",9363,13,"fool","noun","no"
"4965","tt0039286",9363,13,"business","noun","no"
"4966","tt0039286",9363,13,"his betters","noun","no"
"4967","tt0039286",9363,14,"ex GI","noun","no"
"4968","tt0039286",9363,14,"Generation","noun","no"
"4969","tt0039286",9363,14,"values","noun","no"
"4970","tt0039286",9363,14,"commentator","noun","no"
"4971","tt0039286",9363,14,"film historian","noun","general"
"4972","tt0039286",9363,14,"mouth","noun","no"
"4973","tt0039286",9363,15,"sock","noun","no"
"4974","tt0039286",9364,1,"Crossfire","noun","no"
"4975","tt0039286",9364,1,"films","noun","general"
"4976","tt0039286",9364,1,"Forties","noun","no"
"4977","tt0039286",9364,1,"remake","noun","no"
"4978","tt0039286",9364,1,"reason","noun","no"
"4979","tt0039286",9364,1,"time","noun","no"
"4980","tt0039286",9364,2,"story","noun","story"
"4981","tt0039286",9364,2,"film","noun","general"
"4982","tt0039286",9364,2,"killing","noun","no"
"4983","tt0039286",9364,2,"man","noun","no"
"4984","tt0039286",9364,3,"anti Semitism","noun","no"
"4985","tt0039286",9364,3,"topic","noun","no"
"4986","tt0039286",9364,3,"days","noun","no"
"4987","tt0039286",9364,3,"World War II","noun","no"
"4988","tt0039286",9364,3,"holocaust","noun","no"
"4989","tt0039286",9364,3,"everyone","noun","no"
"4990","tt0039286",9364,3,"mind","noun","no"
"4991","tt0039286",9364,4,"Lee Server biography","noun","no"
"4992","tt0039286",9364,4,"Robert Mitchum","noun","cast"
"4993","tt0039286",9364,4,"Edward Dmytryk","noun","direction"
"4994","tt0039286",9364,4,"director","noun","direction"
"4995","tt0039286",9364,4,"film","noun","general"
"4996","tt0039286",9364,4,"hate crime","noun","no"
"4997","tt0039286",9364,4,"gays","noun","no"
"4998","tt0039286",9364,4,"time","noun","no"
"4999","tt0039286",9364,4,"Code","noun","no"
"5000","tt0039286",9364,4,"place","noun","no"
"5001","tt0039286",9364,5,"character","noun","cast"
"5002","tt0039286",9364,5,"Robert Ryan","noun","cast"
"5003","tt0039286",9364,5,"opportunity hater","noun","no"
"5004","tt0039286",9364,5,"everything","noun","no"
"5005","tt0039286",9364,5,"deviates","noun","no"
"5006","tt0039286",9364,5,"his societal norms","noun","no"
"5007","tt0039286",9364,6,"Mitchum","noun","cast"
"5008","tt0039286",9364,6,"terms","noun","no"
"5009","tt0039286",9364,6,"film","noun","general"
"5010","tt0039286",9364,6,"ride","noun","no"
"5011","tt0039286",9364,7,"Robert Young","noun","cast"
"5012","tt0039286",9364,7,"Washington","noun","no"
"5013","tt0039286",9364,7,"DC Police homicide captain who","noun","cast"
"5014","tt0039286",9364,7,"case","noun","no"
"5015","tt0039286",9364,7,"Mitchum","noun","cast"
"5016","tt0039286",9364,7,"film","noun","general"
"5017","tt0039286",9364,7,"Ryan","noun","cast"
"5018","tt0039286",9364,8,"RKO","noun","no"
"5019","tt0039286",9364,8,"star","noun","no"
"5020","tt0039286",9364,8,"dint","noun","no"
"5021","tt0039286",9364,8,"his performances","noun","cast"
"5022","tt0039286",9364,8,"Story","noun","story"
"5023","tt0039286",9364,8,"GI Joe","noun","no"
"5024","tt0039286",9364,8,"Till The End","noun","no"
"5025","tt0039286",9364,8,"Time","noun","no"
"5026","tt0039286",9364,8,"box office insurance","noun","no"
"5027","tt0039286",9364,9,"Mitchum","noun","cast"
"5028","tt0039286",9364,9,"part","noun","no"
"5029","tt0039286",9364,9,"sergeant","noun","no"
"5030","tt0039286",9364,9,"friend","noun","no"
"5031","tt0039286",9364,9,"suspect","noun","no"
"5032","tt0039286",9364,9,"case","noun","no"
"5033","tt0039286",9364,9,"George Cooper","noun","cast"
"5034","tt0039286",9364,10,"Crossfire","noun","no"
"5035","tt0039286",9364,10,"whodunit","noun","no"
"5036","tt0039286",9364,10,"crime","noun","no"
"5037","tt0039286",9364,10,"Montgomery","noun","no"
"5038","tt0039286",9364,10,"one","noun","no"
"5039","tt0039286",9364,10,"Sam Levene","noun","cast"
"5040","tt0039286",9364,10,"salesperson","noun","no"
"5041","tt0039286",9364,11,"Young","noun","cast"
"5042","tt0039286",9364,11,"Mitchum","noun","cast"
"5043","tt0039286",9364,11,"Ryan","noun","cast"
"5044","tt0039286",9364,11,"party","noun","no"
"5045","tt0039286",9364,11,"audience","noun","no"
"5046","tt0039286",9364,12,"question","noun","no"
"5047","tt0039286",9364,12,"evidence","noun","no"
"5048","tt0039286",9364,13,"Ryan","noun","cast"
"5049","tt0039286",9364,13,"Academy Award nominations","noun","no"
"5050","tt0039286",9364,13,"film","noun","general"
"5051","tt0039286",9364,13,"Actor category","noun","cast"
"5052","tt0039286",9364,14,"Edmund Gwenn","noun","cast"
"5053","tt0039286",9364,14,"film","noun","general"
"5054","tt0039286",9364,14,"Ryan","noun","cast"
"5055","tt0039286",9364,14,"breakthrough role","noun","no"
"5056","tt0039286",9364,15,"Gloria Grahame","noun","cast"
"5057","tt0039286",9364,15,"part","noun","no"
"5058","tt0039286",9364,15,"party girl","noun","no"
"5059","tt0039286",9364,15,"Supporting Actress","noun","cast"
"5060","tt0039286",9364,15,"Celeste Holm","noun","cast"
"5061","tt0039286",9364,15,"Gentleman","noun","no"
"5062","tt0039286",9364,15,"Agreement","noun","no"
"5063","tt0039286",9364,16,"fact Crossfire","noun","no"
"5064","tt0039286",9364,16,"Gentleman","noun","no"
"5065","tt0039286",9364,16,"Agreement","noun","no"
"5066","tt0039286",9364,16,"Best Picture","noun","general"
"5067","tt0039286",9364,16,"Best director","noun","story"
"5068","tt0039286",9364,16,"Dmytryk","noun","direction"
"5069","tt0039286",9364,16,"Elia Kazan","noun","cast"
"5070","tt0039286",9364,17,"nomination","noun","no"
"5071","tt0039286",9364,17,"Best Screenplay","noun","direction"
"5072","tt0039286",9364,17,"Crossfire","noun","no"
"5073","tt0039286",9364,17,"winner","noun","no"
"5074","tt0039286",9364,17,"Miracle","noun","no"
"5075","tt0039286",9364,17,"Street","noun","no"
"5076","tt0039286",9364,18,"Gloria Grahame","noun","cast"
"5077","tt0039286",9364,18,"problems","noun","no"
"5078","tt0039286",9364,18,"set","noun","no"
"5079","tt0039286",9364,18,"life","noun","no"
"5080","tt0039286",9364,19,"trouble","noun","no"
"5081","tt0039286",9364,19,"husband Stanley Clements who","noun","cast"
"5082","tt0039286",9364,19,"husband Stanley Clements who","noun","cast"
"5083","tt0039286",9364,20,"set","noun","no"
"5084","tt0039286",9364,20,"Ed Dmytryk","noun","direction"
"5085","tt0039286",9364,20,"lot","noun","no"
"5086","tt0039286",9364,20,"problems","noun","no"
"5087","tt0039286",9364,21,"Grahame","noun","cast"
"5088","tt0039286",9364,21,"part","noun","no"
"5089","tt0039286",9364,22,"fact","noun","no"
"5090","tt0039286",9364,22,"film","noun","general"
"5091","tt0039286",9364,22,"RKO economy style","noun","no"
"5092","tt0039286",9364,22,"days","noun","no"
"5093","tt0039286",9364,23,"Robert Young","noun","cast"
"5094","tt0039286",9364,23,"scene","noun","no"
"5095","tt0039286",9364,23,"William Phipps","noun","cast"
"5096","tt0039286",9364,23,"kid","noun","no"
"5097","tt0039286",9364,23,"Tennessee","noun","cast"
"5098","tt0039286",9364,23,"Mitchum","noun","cast"
"5099","tt0039286",9364,23,"Ryan","noun","cast"
"5100","tt0039286",9364,23,"outfit who Ryan","noun","cast"
"5101","tt0039286",9364,24,"Young","noun","cast"
"5102","tt0039286",9364,24,"nature","noun","no"
"5103","tt0039286",9364,24,"hate","noun","no"
"5104","tt0039286",9364,24,"his family","noun","no"
"5105","tt0039286",9364,24,"Irish Catholics who","noun","no"
"5106","tt0039286",9364,24,"potato famine years","noun","no"
"5107","tt0039286",9364,25,"Robert Young","noun","cast"
"5108","tt0039286",9364,25,"moments","noun","no"
"5109","tt0039286",9364,25,"screen","noun","no"
"5110","tt0039286",9364,25,"career","noun","no"
"5111","tt0039286",9364,26,"film","noun","general"
"5112","tt0039286",9364,26,"Crossfire","noun","no"
"5113","tt0039286",9364,26,"time","noun","no"
"5114","tt0039286",9364,26,"story","noun","story"
"5115","tt0039286",9364,26,"anti","noun","no"
"5116","tt0039286",9364,26,"hate crime","noun","no"
"5117","tt0039286",9364,27,"killing","noun","no"
"5118","tt0039286",9364,27,"Barry Winchell","noun","cast"
"5119","tt0039286",9364,27,"decade","noun","no"
"5120","tt0039286",9364,27,"debate","noun","no"
"5121","tt0039286",9364,27,"gays","noun","no"
"5122","tt0039286",9364,28,"film","noun","general"
"5123","tt0039286",9364,28,"time","noun","no"
"5124","tt0039286",9365,1,"thriller","noun","no"
"5125","tt0039286",9365,1,"fame","noun","no"
"5126","tt0039286",9365,1,"Mitchum","noun","cast"
"5127","tt0039286",9365,1,"Ryan","noun","cast"
"5128","tt0039286",9365,1,"roles","noun","no"
"5129","tt0039286",9365,1,"cast","noun","cast"
"5130","tt0039286",9365,2,"film noir","noun","plot"
"5131","tt0039286",9365,2,"images","noun","no"
"5132","tt0039286",9365,2,"dialogue","noun","no"
"5133","tt0039286",9365,2,"heart","noun","no"
"5134","tt0039286",9365,2,"message","noun","no"
"5135","tt0039286",9365,2,"tolerance","noun","no"
"5136","tt0039286",9365,2,"understanding","noun","no"
"5137","tt0039286",9365,3,"novel","noun","plot"
"5138","tt0039286",9365,3,"homophobia","noun","no"
"5139","tt0039286",9365,3,"movie attacks post war anti emitism","noun","no"
"5140","tt0039286",9365,3,"intolerance","noun","no"
"5141","tt0039286",9365,3,"hatred","noun","no"
"5142","tt0039286",9365,3,"power","noun","no"
"5143","tt0039286",9365,4,"parts","noun","no"
"5144","tt0039286",9365,4,"audiences","noun","no"
"5145","tt0039286",9365,4,"power","noun","no"
"5146","tt0039286",9365,4,"shock","noun","no"
"5147","tt0039286",9365,4,"thriller","noun","no"
"5148","tt0039286",9365,4,"right","noun","no"
"5149","tt0039286",9365,5,"credit","noun","no"
"5150","tt0039286",9366,1,"Edward Dmytryk","noun","cast"
"5151","tt0039286",9366,1,"Crossfire","noun","no"
"5152","tt0039286",9366,1,"film","noun","general"
"5153","tt0039286",9366,1,"Hollywood","noun","general"
"5154","tt0039286",9366,1,"1940s","noun","no"
"5155","tt0039286",9366,2,"territory","noun","no"
"5156","tt0039286",9366,2,"Mr.","noun","cast"
"5157","tt0039286",9366,3,"Dmytryk","noun","cast"
"5158","tt0039286",9366,3,"studio","noun","no"
"5159","tt0039286",9366,3,"director","noun","direction"
"5160","tt0039286",9366,3,"his adapter","noun","no"
"5161","tt0039286",9366,3,"John Paxton","noun","cast"
"5162","tt0039286",9366,3,"novel","noun","no"
"5163","tt0039286",9366,3,"film","noun","general"
"5164","tt0039286",9366,4,"film","noun","general"
"5165","tt0039286",9366,5,"Richard Brooks novel","noun","no"
"5166","tt0039286",9366,5,"killing","noun","no"
"5167","tt0039286",9366,5,"soldier","noun","no"
"5168","tt0039286",9366,6,"movie","noun","general"
"5169","tt0039286",9366,6,"matter","noun","no"
"5170","tt0039286",9366,6,"Jews","noun","cast"
"5171","tt0039286",9366,6,"theme","noun","general"
"5172","tt0039286",9366,6,"time","noun","no"
"5173","tt0039286",9366,6,"American cinema","noun","general"
"5174","tt0039286",9366,7,"Mr.","noun","cast"
"5175","tt0039286",9366,8,"Dmytryk","noun","direction"
"5176","tt0039286",9366,8,"credit","noun","no"
"5177","tt0039286",9366,8,"courage","noun","no"
"5178","tt0039286",9366,8,"film project","noun","general"
"5179","tt0039286",9366,9,"movie","noun","general"
"5180","tt0039286",9366,9,"piece","noun","no"
"5181","tt0039286",9366,9,"film making","noun","no"
"5182","tt0039286",9366,9,"way","noun","no"
"5183","tt0039286",9366,9,"director","noun","cast"
"5184","tt0039286",9366,10,"film noir style","noun","plot"
"5185","tt0039286",9366,10,"Washington","noun","general"
"5186","tt0039286",9366,10,"post war","noun","no"
"5187","tt0039286",9366,11,"opening scene","noun","no"
"5188","tt0039286",9366,11,"murder","noun","no"
"5189","tt0039286",9366,11,"Samuels shows","noun","cast"
"5190","tt0039286",9366,11,"cruelty","noun","no"
"5191","tt0039286",9366,11,"man","noun","cast"
"5192","tt0039286",9366,11,"fashion","noun","no"
"5193","tt0039286",9366,12,"basis","noun","no"
"5194","tt0039286",9366,12,"murder","noun","no"
"5195","tt0039286",9366,12,"prejudice","noun","no"
"5196","tt0039286",9366,13,"mind","noun","no"
"5197","tt0039286",9366,13,"man","noun","cast"
"5198","tt0039286",9366,13,"fact","noun","no"
"5199","tt0039286",9366,13,"plays","noun","no"
"5200","tt0039286",9366,13,"mind","noun","no"
"5201","tt0039286",9366,13,"assassin","noun","no"
"5202","tt0039286",9366,14,"Samuels","noun","cast"
"5203","tt0039286",9366,14,"lamb","noun","general"
"5204","tt0039286",9366,14,"way","noun","no"
"5205","tt0039286",9366,14,"soldier","noun","cast"
"5206","tt0039286",9366,14,"victim","noun","cast"
"5207","tt0039286",9366,14,"novel","noun","no"
"5208","tt0039286",9366,15,"parallels","noun","no"
"5209","tt0039286",9366,16,"film","noun","general"
"5210","tt0039286",9366,16,"viewing","noun","no"
"5211","tt0039286",9366,16,"star turn","noun","no"
"5212","tt0039286",9366,16,"Robert Ryan","noun","cast"
"5213","tt0039286",9366,16,"Montgomery","noun","cast"
"5214","tt0039286",9366,17,"Mr.","noun","no"
"5215","tt0039286",9366,18,"Ryan","noun","cast"
"5216","tt0039286",9366,18,"actor","noun","cast"
"5217","tt0039286",9366,18,"roles","noun","no"
"5218","tt0039286",9366,18,"Crossfire","noun","no"
"5219","tt0039286",9366,19,"appearance","noun","no"
"5220","tt0039286",9366,19,"Gloria Grahame","noun","cast"
"5221","tt0039286",9366,19,"Ginny","noun","cast"
"5222","tt0039286",9366,19,"prostitute","noun","general"
"5223","tt0039286",9366,19,"her heart","noun","no"
"5224","tt0039286",9366,19,"place","noun","no"
"5225","tt0039286",9366,20,"rest","noun","no"
"5226","tt0039286",9366,20,"cast play","noun","general"
"5227","tt0039286",9366,20,"ensemble","noun","no"
"5228","tt0039286",9366,21,"Robert Young","noun","cast"
"5229","tt0039286",9366,21,"police detective","noun","plot"
"5230","tt0039286",9366,21,"charge","noun","no"
"5231","tt0039286",9366,21,"investigation","noun","no"
"5232","tt0039286",9366,21,"man","noun","cast"
"5233","tt0039286",9366,21,"prejudice","noun","no"
"5234","tt0039286",9366,21,"hand","noun","no"
"5235","tt0039286",9366,21,"family","noun","no"
"5236","tt0039286",9366,22,"Robert Mitchum","noun","cast"
"5237","tt0039286",9366,22,"Sgt","noun","no"
"5238","tt0039286",9366,23,"Keeley","noun","no"
"5239","tt0039286",9366,23,"crime","noun","no"
"5240","tt0039286",9366,23,"his men","noun","no"
"5241","tt0039286",9366,24,"Sam Levene","noun","cast"
"5242","tt0039286",9366,24,"role","noun","no"
"5243","tt0039286",9366,24,"Samuels","noun","cast"
"5244","tt0039286",9366,25,"film","noun","general"
"5245","tt0039286",9366,25,"ignorance","noun","no"
"5246","tt0039286",9367,1,"Best Picture","noun","drection"
"5247","tt0039286",9367,1,"Anti Semitism","noun","general"
"5248","tt0039286",9367,1,"Elia Kazan","noun","cast"
"5249","tt0039286",9367,1,"GENTLEMEN","noun","cast"
"5250","tt0039286",9367,1,"AGREEMENT","noun","no"
"5251","tt0039286",9367,1,"winner","noun","no"
"5252","tt0039286",9367,1,"year","noun","no"
"5253","tt0039286",9367,1,"Academy Awards","noun","direction"
"5254","tt0039286",9367,1,"department","noun","no"
"5255","tt0039286",9367,2,"Edmard Dmytryk","noun","cast"
"5256","tt0039286",9367,2,"direction","noun","general"
"5257","tt0039286",9367,2,"John Paxton","noun","cast"
"5258","tt0039286",9367,2,"script","noun","general"
"5259","tt0039286",9367,2,"J.","noun","cast"
"5260","tt0039286",9367,3,"Roy Hunt","noun","cast"
"5261","tt0039286",9367,3,"expert","noun","no"
"5262","tt0039286",9367,3,"lighting","noun","no"
"5263","tt0039286",9367,3,"cast","noun","no"
"5264","tt0039286",9367,4,"Robert Young","noun","cast"
"5265","tt0039286",9367,4,"cop","noun","no"
"5266","tt0039286",9367,4,"Robert Mitchum who","noun","cast"
"5267","tt0039286",9367,4,"remark","noun","no"
"5268","tt0039286",9367,4,"stars","noun","no"
"5269","tt0039286",9367,4,"film","noun","general"
"5270","tt0039286",9367,4,"Oscar nominees Robert Ryan","noun","direction"
"5271","tt0039286",9367,4,"Gloria Grahame","noun","cast"
"5272","tt0039286",9367,4,"Paul Kelly","noun","cast"
"5273","tt0039286",9367,4,"role","noun","general"
"5274","tt0039286",9367,4,"Grahame","noun","cast"
"5275","tt0039286",9367,4,"husband","noun","no"
"5276","tt0039286",9367,4,"film","noun","general"
"5277","tt0039286",9367,4,"characterizations","noun","no"
"5278","tt0039286",9367,4,"Ryan","noun","cast"
"5279","tt0039286",9367,4,"racist","noun","no"
"5280","tt0039286",9367,4,"typecast","noun","no"
"5281","tt0039286",9367,4,"while","noun","no"
"5282","tt0039286",9367,4,"roles","noun","general"
"5283","tt0039286",9367,4,"films","noun","general"
"5284","tt0039286",9367,4,"ACT","noun","general"
"5285","tt0039286",9367,4,"VIOLENCE","noun","no"
"5286","tt0039286",9367,4,"CAUGHT","noun","no"
"5287","tt0039286",9367,4,"RACKET","noun","no"
"5288","tt0039286",9367,4,"CLASH BY NIGHT","noun","no"
"5289","tt0039286",9367,4,"NAKED SPUR","noun","no"
"5290","tt0039286",9367,4,"BAD DAY","noun","no"
"5291","tt0039286",9367,4,"BLACK ROCK","noun","no"
"5292","tt0039286",9367,5,"film","noun","general"
"5293","tt0039286",9367,5,"structure","noun","no"
"5294","tt0039286",9367,5,"Ryan","noun","cast"
"5295","tt0039286",9367,5,"""flashback","noun","no"
"5296","tt0039286",9367,5,"sequence","noun","no"
"5297","tt0039286",9367,5,"fabrication","noun","no"
"5298","tt0039286",9367,5,"manner","noun","no"
"5299","tt0039286",9367,5,"truth","noun","no"
"5300","tt0039286",9367,5,"recollections","noun","no"
"5301","tt0039286",9367,5,"protagonist","noun","no"
"5302","tt0039286",9367,5,"film","noun","general"
"5303","tt0039286",9367,5,"film","noun","general"
"5304","tt0039286",9367,5,"stars","noun","general"
"5305","tt0039286",9367,6,"CROSSFIRE","noun","no"
"5306","tt0039286",9367,6,"homosexuality","noun","no"
"5307","tt0039286",9367,6,"Richard Brooks","noun","cast"
"5308","tt0039286",9367,6,"source novel","noun","general"
"5309","tt0039286",9367,6,"Brick Foxhole","noun","no"
"5310","tt0039286",9367,6,"taboo subject","noun","no"
"5311","tt0039286",9367,6,"Hays Office","noun","no"
"5312","tt0039286",9367,6,"time","noun","no"
"5313","tt0039286",9367,6,"cry","noun","no"
"5314","tt0039286",9367,6,"situation","noun","no"
"5315","tt0039286",9367,6,"today","noun","no"
"5316","tt0039286",9367,6,"themed films","noun","general"
"5317","tt0039286",9367,6,"years","noun","no"
"5318","tt0039286",9367,6,"Oscars","noun","direction"
"5319","tt0039286",9367,7,"print","noun","no"
"5320","tt0039286",9367,7,"Warners","noun","no"
"5321","tt0039286",9367,7,"DVD transfer","noun","no"
"5322","tt0039286",9367,7,"signs","noun","no"
"5323","tt0039286",9367,7,"wear","noun","no"
"5324","tt0039286",9367,7,"times","noun","no"
"5325","tt0039286",9367,7,"Audio Commentary","noun","no"
"5326","tt0039286",9367,7,"noir experts","noun","general"
"5327","tt0039286",9367,7,"James Ursini","noun","cast"
"5328","tt0039286",9367,7,"Alain Silver","noun","cast"
"5329","tt0039286",9367,7,"their opinion","noun","no"
"5330","tt0039286",9367,7,"Dmytryk","noun","cast"
"5331","tt0039286",9367,7,"career","noun","no"
"5332","tt0039286",9367,7,"his HUAC troubles","noun","no"
"5333","tt0039286",9367,7,"pictures","noun","no"
"5334","tt0039286",9367,7,"SNIPER","noun","no"
"5335","tt0039286",9367,7,"CAINE MUTINY","noun","cast"
"5336","tt0039286",9367,7,"BROKEN LANCE","noun","general"
"5337","tt0039286",9367,7,"YOUNG","noun","no"
"5338","tt0039286",9367,7,"WARLOCK","noun","no"
"5339","tt0039286",9367,7,"MIRAGE","noun","no"
"5340","tt0039286",9367,7,"his collaborations","noun","no"
"5341","tt0039286",9367,7,"RKO","noun","no"
"5342","tt0039286",9367,7,"producer Adrian Scott","noun","cast"
"5343","tt0039286",9367,7,"screenwriter John Paxton MURDER","noun","cast"
"5344","tt0039286",9367,7,"MY SWEET","noun","no"
"5345","tt0039286",9367,7,"part","noun","no"
"5346","tt0039286",9367,7,"Film Noir Box Set","noun","general"
"5347","tt0039286",9367,7,"Warners","noun","no"
"5348","tt0039286",9367,7,"CROSSFIRE","noun","no"
"5349","tt0039286",9367,7,"work","noun","no"
"5350","tt0039286",9367,8,"case","noun","no"
"5351","tt0039286",9367,8,"my opinion","noun","no"
"5352","tt0039286",9367,8,"latter","noun","no"
"5353","tt0039286",9367,8,"films","noun","general"
"5354","tt0039286",9367,8,"1940s","noun","no"
"5355","tt0039286",9367,8,"noirs","noun","no"
"5356","tt0039286",9367,8,"period","noun","no"
"5357","tt0039286",9368,1,"film","noun","general"
"5358","tt0039286",9368,1,"Crossfire","noun","no"
"5359","tt0039286",9368,1,"film","noun","general"
"5360","tt0039286",9368,1,"consciousness","noun","no"
"5361","tt0039286",9368,1,".e","noun","no"
"5362","tt0039286",9368,1,"film Crash","noun","general"
"5363","tt0039286",9368,1,"shame","noun","no"
"5364","tt0039286",9368,2,"its message","noun","no"
"5365","tt0039286",9368,2,"intolerance","noun","no"
"5366","tt0039286",9368,2,"Crash","noun","no"
"5367","tt0039286",9368,2,"hammer","noun","no"
"5368","tt0039286",9368,2,"comparison","noun","no"
"5369","tt0039286",9368,2,"storytelling","noun","no"
"5370","tt0039286",9368,2,"contrivances","noun","no"
"5371","tt0039286",9368,2,"way","noun","no"
"5372","tt0039286",9368,2,"Crash","noun","no"
"5373","tt0039286",9368,3,"Crossfire","noun","no"
"5374","tt0039286",9368,3,"its core","noun","no"
"5375","tt0039286",9368,3,"film noir vein","noun","no"
"5376","tt0039286",9368,3,"style","noun","no"
"5377","tt0039286",9368,4,"director Edward Dmytryk","noun","cast"
"5378","tt0039286",9368,4,"DVD interview","noun","no"
"5379","tt0039286",9368,4,"budget","noun","general"
"5380","tt0039286",9368,4,"photography","noun","general"
"5381","tt0039286",9368,4,"purpose","noun","no"
"5382","tt0039286",9368,4,"actors","noun","cast"
"5383","tt0039286",9368,4,"schedule","noun","no"
"5384","tt0039286",9368,4,"pace","noun","no"
"5385","tt0039286",9368,5,"picture","noun","no"
"5386","tt0039286",9368,5,"lighting set ups","noun","no"
"5387","tt0039286",9368,5,"lot","noun","no"
"5388","tt0039286",9368,6,"scene","noun","general"
"5389","tt0039286",9368,6,"Robert Mitchum","noun","cast"
"5390","tt0039286",9368,6,"Keeely","noun","cast"
"5391","tt0039286",9368,6,"Captain Robert Young","noun","cast"
"5392","tt0039286",9368,6,"contrasts","noun","no"
"5393","tt0039286",9368,6,"shadows","noun","no"
"5394","tt0039286",9368,6,"room","noun","no"
"5395","tt0039286",9368,7,"lighting","noun","no"
"5396","tt0039286",9368,7,"ups","noun","no"
"5397","tt0039286",9368,7,"marks","noun","no"
"5398","tt0039286",9368,7,"something","noun","no"
"5399","tt0039286",9368,7,"realm","noun","no"
"5400","tt0039286",9368,7,"look","noun","no"
"5401","tt0039286",9368,7,"period","noun","no"
"5402","tt0039286",9368,8,"look","noun","no"
"5403","tt0039286",9368,8,"shot","noun","no"
"5404","tt0039286",9368,8,"characters","noun","no"
"5405","tt0039286",9368,8,"stairwell","noun","no"
"5406","tt0039286",9368,8,"bars","noun","no"
"5407","tt0039286",9368,9,"substance part","noun","no"
"5408","tt0039286",9368,9,"film","noun","general"
"5409","tt0039286",9368,9,"story","noun","general"
"5410","tt0039286",9368,9,"murder mystery","noun","general"
"5411","tt0039286",9368,9,"audience","noun","general"
